date,montant,type,est_fraude
2026-03-19,2714.9259647767058,Vente,0
2026-03-19,2495.798084608844,Vente,0
2026-03-19,4205.362356513084,Vente,0
2026-03-19,1384.753463623186,Vente,0
2026-03-19,2221.6897441234237,Vente,0
2026-03-19,3935.8564640858976,Vente,0
2026-03-19,2784.5667904745264,Vente,0
2026-03-19,1810.7233768476121,Vente,0
2026-03-19,-394724.0,Salaire,0
2026-03-19,1815.0038498736074,Vente,0
2026-03-19,2744.447958497453,Vente,0
2026-03-19,2402.6189940865324,Vente,0
2026-03-19,-139260.99333739807,Achat_Marche,0
2026-03-19,2848.933827351114,Vente,0
2026-03-19,1792.422108981486,Vente,0
2026-03-19,-421580.0,Loyer,0
2026-03-19,2768.6679251038354,Vente,0
2026-03-19,1686.3354248624473,Vente,0
2026-03-19,1730.3335909886114,Vente,0
2026-03-19,-291021.84334489243,Achat_Marche,1
2026-03-19,1163.0220418594456,Vente,0
2026-03-19,-478263.0,Loyer,0
2026-03-19,-135947.28160538527,Achat_Marche,0
2026-03-19,2488.4709903580683,Vente,0
2026-03-19,-124462.60165090077,Achat_Marche,0
2026-03-19,1702.7416926401088,Vente,0
2026-03-19,1800.4488368138623,Vente,0
2026-03-19,1686.0630973015736,Vente,0
2026-03-19,-112647.57636274568,Achat_Marche,0
2026-03-19,2969.267802503634,Vente,0
2026-03-19,2595.6338522231044,Vente,0
2026-03-19,-136255.6717870732,Achat_Marche,0
2026-03-19,744.2421048883398,Vente,0
2026-03-19,2715.9038705262274,Vente,0
2026-03-19,-178459.4968923031,Achat_Marche,0
2026-03-19,1938.153887082233,Vente,0
2026-03-19,-197371.87638700928,Achat_Marche,0
2026-03-19,1221.5138930537678,Vente,0
2026-03-20,1620.1857175696382,Vente,0
2026-03-20,3265.760052308358,Vente,0
2026-03-20,4395.765151525124,Vente,0
2026-03-20,4106.476304504828,Vente,0
2026-03-20,2196.913238254878,Vente,0
2026-03-20,4098.779437551059,Vente,0
2026-03-20,5732.184577177565,Vente,0
2026-03-20,1566.1834946550734,Vente,0
2026-03-20,-454164.0,Loyer,0
2026-03-20,3317.2856838465837,Vente,0
2026-03-20,3089.9901115450957,Vente,0
2026-03-20,3187.5833589368285,Vente,0
2026-03-20,2814.7590613954167,Vente,0
2026-03-20,4713.077559536287,Vente,0
2026-03-20,2169.663498933491,Vente,0
2026-03-20,3097.5491369062747,Vente,0
2026-03-20,3027.4599032567467,Vente,0
2026-03-20,4693.889805929921,Vente,0
2026-03-20,4938.514281831475,Vente,0
2026-03-20,2401.258316583839,Vente,0
2026-03-20,3612.5478163331704,Vente,0
2026-03-20,3863.1756395542693,Vente,0
2026-03-20,3518.5180062120035,Vente,0
2026-03-20,5797.125816625119,Vente,0
2026-03-20,4171.120967307326,Vente,0
2026-03-20,3751.672551662091,Vente,0
2026-03-20,4105.230772779426,Vente,0
2026-03-20,4062.0231779567266,Vente,0
2026-03-20,3016.6451429652952,Vente,0
2026-03-20,-142839.5966524083,Achat_Marche,0
2026-03-20,3827.1344614363484,Vente,0
2026-03-20,4025.05447203966,Vente,0
2026-03-20,3920.671240857951,Vente,0
2026-03-20,-183770.17610052024,Achat_Marche,0
2026-03-20,-103987.97694989457,Achat_Marche,0
2026-03-20,3851.6780771464482,Vente,0
2026-03-20,6699.019197235296,Vente,1
2026-03-20,-414982.0,Salaire,0
2026-03-20,-134524.94044247508,Achat_Marche,0
2026-03-20,4253.262945917692,Vente,0
2026-03-20,-125248.74123329797,Achat_Marche,0
2026-03-21,5211.375721796267,Vente,0
2026-03-21,-106720.92986960459,Achat_Marche,0
2026-03-21,4099.557597599967,Vente,0
2026-03-21,4414.502720562867,Vente,0
2026-03-21,2732.8984385981616,Vente,0
2026-03-21,3516.5309800225,Vente,0
2026-03-21,-450840.0,Salaire,0
2026-03-21,-170583.6482632161,Achat_Marche,0
2026-03-21,3553.4905771531157,Vente,0
2026-03-21,4071.515364501305,Vente,0
2026-03-21,4049.8170901774342,Vente,0
2026-03-21,3557.1295855329486,Vente,0
2026-03-21,4650.871553945606,Vente,0
2026-03-21,3709.634722366647,Vente,1
2026-03-21,-206220.0,Salaire,0
2026-03-21,-327636.0,Loyer,0
2026-03-21,2938.9633267678146,Vente,0
2026-03-21,5261.583765521736,Vente,0
2026-03-21,-483161.0,Salaire,0
2026-03-21,-123826.85704194967,Achat_Marche,0
2026-03-21,2690.577700398676,Vente,0
2026-03-21,3821.6250803917274,Vente,0
2026-03-21,-123553.76183778502,Achat_Marche,0
2026-03-21,3236.297340821043,Vente,0
2026-03-21,4970.547451152198,Vente,0
2026-03-21,4377.229586594846,Vente,0
2026-03-21,2967.5350240318976,Vente,0
2026-03-21,5557.390157649666,Vente,0
2026-03-21,2957.3025908167137,Vente,0
2026-03-21,3647.1660941486425,Vente,0
2026-03-21,5210.817259191998,Vente,0
2026-03-21,5623.943487016269,Vente,0
2026-03-21,-251039.0,Salaire,0
2026-03-21,3832.752095260827,Vente,0
2026-03-21,-161126.03377413074,Achat_Marche,0
2026-03-21,3008.66560776575,Vente,0
2026-03-21,4522.020635110766,Vente,0
2026-03-21,3456.798499623663,Vente,0
2026-03-21,4722.574139719938,Vente,1
2026-03-21,4966.125325530311,Vente,0
2026-03-21,4440.494496163337,Vente,0
2026-03-21,3924.9729996031992,Vente,0
2026-03-21,-301824.0,Loyer,0
2026-03-21,5101.60550764417,Vente,0
2026-03-21,3561.715067657235,Vente,0
2026-03-21,4918.418304572064,Vente,0
2026-03-21,2632.44624374898,Vente,0
2026-03-21,3940.8208891895556,Vente,0
2026-03-21,3224.4781506214886,Vente,0
2026-03-21,2888.510431147596,Vente,0
2026-03-21,4046.9465010493527,Vente,0
2026-03-21,5635.490623617163,Vente,0
2026-03-21,3961.1765133025433,Vente,0
2026-03-21,3701.0467220438213,Vente,0
2026-03-21,3122.3112209141586,Vente,0
2026-03-21,-163070.05555924476,Achat_Marche,0
2026-03-21,5658.262360608788,Vente,0
2026-03-21,7179.705658595844,Vente,1
2026-03-21,3936.273849647251,Vente,0
2026-03-21,4903.6959089026495,Vente,0
2026-03-21,3522.596671651737,Vente,0
2026-03-21,2976.401221840233,Vente,0
2026-03-21,-197182.385499086,Achat_Marche,0
2026-03-22,3877.8477539052014,Vente,0
2026-03-22,4137.288779487665,Vente,0
2026-03-22,3632.2479964852805,Vente,0
2026-03-22,4766.177597621218,Vente,0
2026-03-22,4758.144889210677,Vente,0
2026-03-22,3626.5469440195598,Vente,0
2026-03-22,2834.229382833033,Vente,0
2026-03-22,5856.843662849173,Vente,0
2026-03-22,4782.806824992424,Vente,0
2026-03-22,4924.011057257172,Vente,0
2026-03-22,4497.233151357862,Vente,0
2026-03-22,4495.137870045973,Vente,0
2026-03-22,-141444.34659769022,Achat_Marche,0
2026-03-22,4957.517777643326,Vente,0
2026-03-22,5901.86461325099,Vente,0
2026-03-22,3891.62896338116,Vente,0
2026-03-22,7925.67391248866,Vente,1
2026-03-22,6853.62258274045,Vente,0
2026-03-22,3055.4232800790915,Vente,0
2026-03-22,-169676.5197207417,Achat_Marche,0
2026-03-22,-152274.68792941314,Achat_Marche,0
2026-03-22,-96927.3680389243,Achat_Marche,0
2026-03-22,-196005.02522940928,Achat_Marche,0
2026-03-22,3604.9781355616315,Vente,0
2026-03-22,3934.5460215778285,Vente,0
2026-03-22,-184886.33081241467,Achat_Marche,0
2026-03-22,3868.5081880107746,Vente,0
2026-03-22,3196.196552343631,Vente,0
2026-03-22,4001.4673714421106,Vente,0
2026-03-22,2062.209843818505,Vente,0
2026-03-22,3439.445430285798,Vente,0
2026-03-22,3469.591259872434,Vente,0
2026-03-22,-192472.3982298034,Achat_Marche,0
2026-03-22,5020.979605147626,Vente,0
2026-03-22,4377.026833030328,Vente,0
2026-03-22,6732.547140321746,Vente,1
2026-03-22,7068.502900220052,Vente,1
2026-03-22,4581.145557008673,Vente,0
2026-03-22,3339.530480041704,Vente,0
2026-03-22,4237.880770199648,Vente,0
2026-03-23,-175354.49004272223,Achat_Marche,0
2026-03-23,-158994.34727980263,Achat_Marche,0
2026-03-23,4420.0171419483695,Vente,0
2026-03-23,4184.024144767363,Vente,0
2026-03-23,-146424.36702103747,Achat_Marche,0
2026-03-23,-162629.8385483571,Achat_Marche,0
2026-03-23,-176993.3760997894,Achat_Marche,0
2026-03-23,2303.94516048044,Vente,0
2026-03-23,4103.534050703734,Vente,0
2026-03-23,4129.8985375962575,Vente,0
2026-03-23,4998.772968859851,Vente,0
2026-03-23,5182.955375755366,Vente,0
2026-03-23,-180773.9825984492,Achat_Marche,0
2026-03-23,4742.5226059338665,Vente,0
2026-03-23,-165913.8080682798,Achat_Marche,0
2026-03-23,2442.8752392329707,Vente,0
2026-03-23,-165947.88081705684,Achat_Marche,0
2026-03-23,6400.737108724459,Vente,0
2026-03-23,3519.7564801508825,Vente,0
2026-03-23,-383391.8221410395,Achat_Marche,1
2026-03-23,3475.7797858821323,Vente,0
2026-03-23,5018.704497521347,Vente,0
2026-03-23,4539.751124200802,Vente,0
2026-03-23,2947.870236989931,Vente,0
2026-03-23,5003.395507647028,Vente,0
2026-03-23,-122903.82230614903,Achat_Marche,0
2026-03-23,3603.7996765222715,Vente,0
2026-03-23,4263.537256927494,Vente,0
2026-03-23,2642.1680768598394,Vente,0
2026-03-23,5008.354183190482,Vente,0
2026-03-23,2988.163072130142,Vente,0
2026-03-23,3819.2424220297735,Vente,0
2026-03-23,4248.796135479184,Vente,0
2026-03-23,3116.9569110031175,Vente,0
2026-03-23,4440.250913622402,Vente,0
2026-03-23,5093.374429030195,Vente,0
2026-03-23,4306.819355108133,Vente,1
2026-03-23,4474.947285885353,Vente,0
2026-03-23,1877.5575031747062,Vente,0
2026-03-23,3897.0476320726907,Vente,0
2026-03-23,3747.448880090153,Vente,0
2026-03-23,2764.0994540410557,Vente,0
2026-03-23,-170082.24644351448,Achat_Marche,0
2026-03-23,3499.858346963373,Vente,0
2026-03-23,-150331.4097731667,Achat_Marche,0
2026-03-23,2835.2510076662797,Vente,0
2026-03-23,5722.100808495339,Vente,0
2026-03-24,2497.191363965186,Vente,0
2026-03-24,4605.133015758949,Vente,0
2026-03-24,3719.7172869228193,Vente,0
2026-03-24,-237097.0,Loyer,0
2026-03-24,3501.058768508824,Vente,0
2026-03-24,4226.20456232407,Vente,0
2026-03-24,-88619.02993447802,Achat_Marche,0
2026-03-24,5028.573723350864,Vente,0
2026-03-24,-133041.3742315804,Achat_Marche,0
2026-03-24,4311.204812444867,Vente,0
2026-03-24,4630.863758837521,Vente,0
2026-03-24,2618.829941039562,Vente,0
2026-03-24,4824.641953599712,Vente,0
2026-03-24,4824.891928482835,Vente,0
2026-03-24,4596.5343314917345,Vente,0
2026-03-24,4278.02730333943,Vente,0
2026-03-24,3654.1785769289554,Vente,0
2026-03-24,4370.972558468616,Vente,0
2026-03-24,3071.912384938725,Vente,0
2026-03-24,5106.335693480998,Vente,0
2026-03-24,2988.0809362226537,Vente,0
2026-03-24,6422.456422921239,Vente,0
2026-03-24,5241.429951877232,Vente,0
2026-03-24,4639.637574115339,Vente,0
2026-03-24,4598.381877580117,Vente,0
2026-03-24,3764.4691671391256,Vente,0
2026-03-24,-159614.284567814,Achat_Marche,0
2026-03-24,1927.331049685999,Vente,0
2026-03-24,2355.6255587628607,Vente,0
2026-03-24,6026.575413611267,Vente,0
2026-03-24,4448.006999654002,Vente,0
2026-03-24,4603.860598833766,Vente,0
2026-03-24,2851.818669651845,Vente,0
2026-03-24,4871.22619809711,Vente,0
2026-03-24,-119340.5502795707,Achat_Marche,0
2026-03-24,5286.340714639409,Vente,0
2026-03-24,3804.669292136021,Vente,0
2026-03-24,3774.8014951295813,Vente,0
2026-03-24,-356131.0,Loyer,0
2026-03-24,-447608.0,Loyer,0
2026-03-24,4226.542750930996,Vente,0
2026-03-24,-188937.49516982288,Achat_Marche,0
2026-03-24,-435612.0,Loyer,0
2026-03-24,7163.670044283488,Vente,1
2026-03-24,3574.604019441857,Vente,0
2026-03-24,7089.124098385438,Vente,1
2026-03-24,6590.092177754268,Vente,0
2026-03-24,3695.8941351766866,Vente,0
2026-03-24,4647.558414393621,Vente,0
2026-03-24,3591.781154643084,Vente,0
2026-03-24,3839.313434319734,Vente,0
2026-03-24,4569.086289489916,Vente,0
2026-03-24,2951.40870572371,Vente,0
2026-03-24,3590.4805312225303,Vente,0
2026-03-24,7199.966201871095,Vente,1
2026-03-24,4887.9664516319535,Vente,0
2026-03-24,3710.534078676497,Vente,0
2026-03-25,-105657.92728222378,Achat_Marche,0
2026-03-25,4242.9439123508155,Vente,0
2026-03-25,4489.631264690152,Vente,0
2026-03-25,4924.181591023935,Vente,0
2026-03-25,-130780.25932191711,Achat_Marche,0
2026-03-25,5090.5176747426685,Vente,0
2026-03-25,6022.486906000581,Vente,0
2026-03-25,4721.268080256527,Vente,0
2026-03-25,3464.3128818564337,Vente,0
2026-03-25,4474.653645757346,Vente,0
2026-03-25,6107.307243675905,Vente,1
2026-03-25,5078.595116111874,Vente,0
2026-03-25,3528.6734964296074,Vente,0
2026-03-25,-434162.0,Salaire,0
2026-03-25,2987.845961677721,Vente,0
2026-03-25,-107606.84430611918,Achat_Marche,0
2026-03-25,4764.637511621017,Vente,0
2026-03-25,5853.896445695164,Vente,0
2026-03-25,5601.919869287829,Vente,0
2026-03-25,3392.791130407136,Vente,0
2026-03-25,-383260.0,Salaire,0
2026-03-25,-476476.0,Loyer,0
2026-03-25,-105775.17156630251,Achat_Marche,0
2026-03-25,3195.638498237383,Vente,0
2026-03-25,4225.788034085521,Vente,0
2026-03-25,-169898.20143793433,Achat_Marche,0
2026-03-25,-228074.39624622941,Achat_Marche,0
2026-03-25,4477.588819553005,Vente,0
2026-03-25,3082.7383578227127,Vente,0
2026-03-25,-139517.25148092877,Achat_Marche,0
2026-03-25,4903.058166736933,Vente,0
2026-03-25,3833.514415718454,Vente,0
2026-03-25,3028.8101308620085,Vente,0
2026-03-25,-440776.0,Loyer,0
2026-03-25,1621.2380727412983,Vente,0
2026-03-25,5470.762474320717,Vente,0
2026-03-25,4059.1435816917924,Vente,0
2026-03-25,3602.3491858045604,Vente,0
2026-03-25,-132311.42212318542,Achat_Marche,0
2026-03-25,1902.0953157111358,Vente,0
2026-03-25,-147506.84074750185,Achat_Marche,0
2026-03-25,-182900.1266248839,Achat_Marche,0
2026-03-25,3984.6345523532586,Vente,0
2026-03-25,-139029.73995820174,Achat_Marche,0
2026-03-25,-106322.55241602584,Achat_Marche,0
2026-03-25,6103.761476945794,Vente,0
2026-03-25,3918.5061340405077,Vente,0
2026-03-25,4782.094611019561,Vente,0
2026-03-25,3491.9706405575525,Vente,0
2026-03-25,4814.87411787477,Vente,0
2026-03-25,-375040.0,Salaire,0
2026-03-25,3038.277722108869,Vente,0
2026-03-26,4308.3264827395615,Vente,0
2026-03-26,4503.434107846911,Vente,0
2026-03-26,2542.5425354914396,Vente,0
2026-03-26,2879.718041037192,Vente,1
2026-03-26,4278.978101915649,Vente,0
2026-03-26,4023.082555702405,Vente,0
2026-03-26,2894.066775420044,Vente,0
2026-03-26,5375.590760652407,Vente,0
2026-03-26,4084.6077437129443,Vente,0
2026-03-26,3332.315345306778,Vente,0
2026-03-26,4534.302049730166,Vente,0
2026-03-26,5342.7094389440945,Vente,0
2026-03-26,4357.575890829301,Vente,0
2026-03-26,5142.775266667552,Vente,0
2026-03-26,3657.378870152287,Vente,0
2026-03-26,4012.6917641127084,Vente,0
2026-03-26,5137.253246641682,Vente,0
2026-03-26,2993.7122461620547,Vente,0
2026-03-26,4201.583960640362,Vente,0
2026-03-26,3005.1690086307262,Vente,0
2026-03-26,3774.2267272841978,Vente,0
2026-03-26,4852.805900556775,Vente,0
2026-03-26,4741.394091501988,Vente,0
2026-03-26,4353.3167072516935,Vente,0
2026-03-26,2663.2241217247524,Vente,0
2026-03-26,4234.359690728982,Vente,0
2026-03-26,4534.376562840047,Vente,0
2026-03-26,4065.4848594572118,Vente,0
2026-03-26,3244.3231612711015,Vente,0
2026-03-26,4661.236348114859,Vente,0
2026-03-26,3095.048511086856,Vente,0
2026-03-26,3894.291919024312,Vente,0
2026-03-26,3812.2083718438616,Vente,0
2026-03-26,4274.813461197487,Vente,0
2026-03-26,3626.4256363470313,Vente,0
2026-03-26,5005.558847006178,Vente,0
2026-03-26,-242025.06334759953,Achat_Marche,0
2026-03-26,2963.828224732668,Vente,0
2026-03-26,3813.031570532057,Vente,0
2026-03-26,3588.128600756865,Vente,0
2026-03-26,5048.401873141627,Vente,0
2026-03-26,3103.215614277586,Vente,0
2026-03-26,3616.618097738731,Vente,0
2026-03-26,4624.673353698947,Vente,0
2026-03-26,2254.5593700790632,Vente,0
2026-03-26,4598.250813681366,Vente,0
2026-03-26,4331.599954279061,Vente,0
2026-03-26,4449.108090690387,Vente,0
2026-03-26,4319.6726125760515,Vente,0
2026-03-26,3080.0921554260995,Vente,0
2026-03-26,-337095.0,Loyer,0
2026-03-26,2259.5885259439483,Vente,0
2026-03-26,4650.231509449546,Vente,0
2026-03-26,3018.75405139933,Vente,0
2026-03-26,-346371.0,Loyer,0
2026-03-26,4645.598078959545,Vente,0
2026-03-26,-171118.940303827,Achat_Marche,0
2026-03-26,3453.8338957819806,Vente,0
2026-03-26,2585.5369886336794,Vente,0
2026-03-26,2881.7680606439685,Vente,0
2026-03-26,4821.9214824159,Vente,0
2026-03-26,3449.4660317992984,Vente,0
2026-03-26,3383.2698900435985,Vente,0
2026-03-27,3854.5120053227074,Vente,0
2026-03-27,3921.989058525415,Vente,0
2026-03-27,4282.604178717119,Vente,0
2026-03-27,4578.161906286043,Vente,0
2026-03-27,2087.8779871061506,Vente,0
2026-03-27,4441.949331569899,Vente,0
2026-03-27,-200653.19620522167,Achat_Marche,0
2026-03-27,3105.6298794573145,Vente,0
2026-03-27,7616.185439618587,Vente,1
2026-03-27,2900.4969326581095,Vente,0
2026-03-27,6064.025156840204,Vente,0
2026-03-27,3600.2291539452017,Vente,0
2026-03-27,5093.245353690063,Vente,0
2026-03-27,3853.99354309917,Vente,0
2026-03-27,2694.9754143692976,Vente,0
2026-03-27,4340.81562497272,Vente,0
2026-03-27,2641.554981370273,Vente,0
2026-03-27,2528.3306561250315,Vente,0
2026-03-27,3261.034606777285,Vente,0
2026-03-27,-122473.805662808,Achat_Marche,0
2026-03-27,-181652.36778808944,Achat_Marche,0
2026-03-27,-156223.07414341622,Achat_Marche,0
2026-03-27,3852.1597388708415,Vente,0
2026-03-27,2951.943830864259,Vente,0
2026-03-27,3839.580889983644,Vente,0
2026-03-27,-214618.6969812333,Achat_Marche,0
2026-03-27,-161891.94905569614,Achat_Marche,0
2026-03-27,3572.1323993801807,Vente,0
2026-03-27,2152.333975969767,Vente,0
2026-03-27,5986.57412507153,Vente,0
2026-03-27,3850.823348051402,Vente,0
2026-03-27,4765.051693563082,Vente,0
2026-03-27,3075.4084660552408,Vente,0
2026-03-27,3781.950026279924,Vente,0
2026-03-27,4999.505895799684,Vente,0
2026-03-27,-176200.851948848,Achat_Marche,0
2026-03-27,5320.266860032923,Vente,0
2026-03-27,5229.277109860066,Vente,0
2026-03-27,2946.0603768106694,Vente,0
2026-03-27,4726.772978286186,Vente,0
2026-03-27,5707.948549556106,Vente,0
2026-03-27,5120.880982296774,Vente,0
2026-03-27,2560.051156471194,Vente,0
2026-03-27,2055.9505703707537,Vente,0
2026-03-28,2094.583531984124,Vente,0
2026-03-28,3935.6273839859405,Vente,0
2026-03-28,3446.4746316464443,Vente,0
2026-03-28,4478.823910007813,Vente,0
2026-03-28,-441337.0,Salaire,0
2026-03-28,3174.9027000544756,Vente,0
2026-03-28,4046.4612731541897,Vente,0
2026-03-28,4385.055167937834,Vente,0
2026-03-28,1292.434306327892,Vente,0
2026-03-28,3034.0290753884638,Vente,0
2026-03-28,3187.83052827367,Vente,0
2026-03-28,-156104.46010356862,Achat_Marche,0
2026-03-28,2589.1977149090408,Vente,0
2026-03-28,1476.54263748753,Vente,0
2026-03-28,3699.064707029867,Vente,0
2026-03-28,4077.3637302840966,Vente,0
2026-03-28,4889.263424758976,Vente,0
2026-03-28,3477.4790705903633,Vente,0
2026-03-28,-106466.88040599784,Achat_Marche,0
2026-03-28,-343499.0,Salaire,0
2026-03-28,5029.397618135321,Vente,0
2026-03-28,3528.4252966434638,Vente,0
2026-03-28,-121477.35034248132,Achat_Marche,0
2026-03-28,3913.0239023732756,Vente,0
2026-03-28,2433.969383983387,Vente,0
2026-03-28,6585.790627217978,Vente,0
2026-03-28,-174190.80301862478,Achat_Marche,0
2026-03-28,3355.4852808404503,Vente,0
2026-03-28,4700.0726963262405,Vente,0
2026-03-28,5278.410895261888,Vente,0
2026-03-28,-191588.2824624247,Achat_Marche,0
2026-03-28,5162.97582623604,Vente,0
2026-03-28,3100.3223177169966,Vente,0
2026-03-28,3427.310809572035,Vente,0
2026-03-28,2390.096798656313,Vente,0
2026-03-28,5265.0142340716975,Vente,0
2026-03-28,2706.9895842437463,Vente,0
2026-03-28,-190600.64767764608,Achat_Marche,0
2026-03-28,-200370.74395511486,Achat_Marche,0
2026-03-28,1655.9211026506232,Vente,0
2026-03-28,4516.055014775565,Vente,0
2026-03-28,4869.508482000119,Vente,0
2026-03-28,-166998.74847723212,Achat_Marche,0
2026-03-28,-409112.0,Loyer,0
2026-03-28,-111876.93633511379,Achat_Marche,0
2026-03-28,3162.627537664151,Vente,0
2026-03-28,2068.3354196478185,Vente,0
2026-03-28,2233.8102524718734,Vente,0
2026-03-28,6448.215535713826,Vente,1
2026-03-28,3588.4857548902396,Vente,0
2026-03-28,1444.507938323697,Vente,0
2026-03-28,-89377.97164679779,Achat_Marche,0
2026-03-28,4593.168476568897,Vente,0
2026-03-28,3929.0383255238457,Vente,0
2026-03-28,7296.8958250844535,Vente,1
2026-03-28,2638.2021362536343,Vente,0
2026-03-28,2782.080861468003,Vente,0
2026-03-28,3184.005707312441,Vente,0
2026-03-28,6121.438072045518,Vente,0
2026-03-28,4026.736097019389,Vente,0
2026-03-28,4400.695777978212,Vente,0
2026-03-28,6032.504979021154,Vente,0
2026-03-28,-896132.0,Loyer,1
2026-03-28,-142316.51998202107,Achat_Marche,0
2026-03-28,2762.3001853595842,Vente,0
2026-03-28,3611.3216065463603,Vente,0
2026-03-28,4971.389889427543,Vente,0
2026-03-28,-163302.1706262666,Achat_Marche,0
2026-03-28,-114146.74319219383,Achat_Marche,0
2026-03-29,4692.234885468258,Vente,0
2026-03-29,3152.3163577485648,Vente,0
2026-03-29,3569.2598412461466,Vente,0
2026-03-29,3936.4095147664457,Vente,0
2026-03-29,5494.631565050272,Vente,0
2026-03-29,2792.3596965952565,Vente,0
2026-03-29,-170669.9756808771,Achat_Marche,0
2026-03-29,3129.412673163082,Vente,0
2026-03-29,5500.440590629309,Vente,1
2026-03-29,3629.22073529158,Vente,0
2026-03-29,3876.182906816595,Vente,0
2026-03-29,3099.069055150632,Vente,0
2026-03-29,6085.1244612770315,Vente,0
2026-03-29,4643.500536597188,Vente,0
2026-03-29,4256.107245070717,Vente,0
2026-03-29,3708.560659052958,Vente,0
2026-03-29,4990.08316399369,Vente,0
2026-03-29,-207087.2689859689,Achat_Marche,0
2026-03-29,3711.683130259848,Vente,0
2026-03-29,4248.229935077435,Vente,0
2026-03-29,3905.837406399816,Vente,0
2026-03-29,-316903.0,Loyer,0
2026-03-29,3895.4486114314736,Vente,0
2026-03-29,2605.7022497955822,Vente,0
2026-03-29,4409.212578606547,Vente,0
2026-03-29,3574.075400682434,Vente,0
2026-03-29,4260.866174721976,Vente,0
2026-03-29,-173996.6186911795,Achat_Marche,0
2026-03-29,3341.526404738744,Vente,0
2026-03-29,4173.923511975152,Vente,0
2026-03-29,2690.268025632368,Vente,0
2026-03-29,4481.507630991306,Vente,0
2026-03-29,-188950.0346932625,Achat_Marche,0
2026-03-29,2912.5218318876323,Vente,0
2026-03-29,5220.715195495442,Vente,0
2026-03-29,3566.649444915474,Vente,0
2026-03-29,-151560.6195131886,Achat_Marche,0
2026-03-29,-153815.21757582857,Achat_Marche,0
2026-03-29,-131791.09662382092,Achat_Marche,0
2026-03-29,5335.112667804097,Vente,0
2026-03-29,4309.555646767151,Vente,0
2026-03-29,4543.339596999048,Vente,0
2026-03-29,9452.512278076161,Vente,1
2026-03-29,-403074.0,Loyer,0
2026-03-29,-127106.80939663573,Achat_Marche,0
2026-03-29,2513.2659655348725,Vente,0
2026-03-29,-129228.157873135,Achat_Marche,0
2026-03-30,-142563.98822264205,Achat_Marche,0
2026-03-30,3573.674133558191,Vente,0
2026-03-30,2463.210486013685,Vente,0
2026-03-30,5757.906689854601,Vente,0
2026-03-30,5156.618033915013,Vente,0
2026-03-30,5374.777288920952,Vente,0
2026-03-30,3370.8438138783013,Vente,0
2026-03-30,3694.7030242780916,Vente,0
2026-03-30,-151795.68973037627,Achat_Marche,0
2026-03-30,4896.424721907412,Vente,0
2026-03-30,4088.7918223178026,Vente,0
2026-03-30,2419.156542457581,Vente,0
2026-03-30,-180175.76953397572,Achat_Marche,0
2026-03-30,4187.574793190974,Vente,0
2026-03-30,5110.51255151244,Vente,0
2026-03-30,-168111.76726372598,Achat_Marche,0
2026-03-30,3024.6663223097776,Vente,0
2026-03-30,4127.568233053912,Vente,0
2026-03-30,4071.424980436805,Vente,0
2026-03-30,3786.738055987019,Vente,0
2026-03-30,3299.338897936703,Vente,0
2026-03-30,3604.8760717193118,Vente,0
2026-03-30,4087.703497724331,Vente,0
2026-03-30,4434.622408581943,Vente,0
2026-03-30,5130.162185859163,Vente,0
2026-03-30,5160.727284317493,Vente,0
2026-03-30,4879.6292965893135,Vente,0
2026-03-30,3651.5168005771307,Vente,0
2026-03-30,-312696.0,Loyer,0
2026-03-30,-168683.07375682652,Achat_Marche,0
2026-03-30,4823.356829477172,Vente,0
2026-03-30,-114104.548555472,Achat_Marche,0
2026-03-30,1569.877624272644,Vente,0
2026-03-30,3116.0770501716547,Vente,0
2026-03-30,4143.084937027995,Vente,0
2026-03-30,3695.3773516452643,Vente,0
2026-03-30,-167165.1939311239,Achat_Marche,0
2026-03-30,-276994.9234818641,Achat_Marche,1
2026-03-30,3672.3665626900392,Vente,0
2026-03-30,3079.511212260422,Vente,0
2026-03-30,-460956.0,Loyer,0
2026-03-30,4850.03639518957,Vente,0
2026-03-30,3577.6600466776135,Vente,0
2026-03-30,5743.7843562138005,Vente,0
2026-03-30,4729.316730587195,Vente,0
2026-03-30,3936.7744607909403,Vente,0
2026-03-30,2923.7463108871034,Vente,0
2026-03-30,3043.0286394238187,Vente,0
2026-03-30,6354.048749518883,Vente,0
2026-03-30,3134.3290602841826,Vente,0
2026-03-30,3296.7557157993556,Vente,0
2026-03-30,4866.577430970269,Vente,0
2026-03-30,6199.236351511827,Vente,1
2026-03-30,2967.1865569907072,Vente,0
2026-03-30,3933.453559212914,Vente,0
2026-03-31,4707.843858232941,Vente,0
2026-03-31,3198.1664130802283,Vente,0
2026-03-31,4094.42737971476,Vente,0
2026-03-31,3307.8529496239275,Vente,0
2026-03-31,5290.180638778603,Vente,0
2026-03-31,3969.984267952098,Vente,0
2026-03-31,3348.100406124957,Vente,0
2026-03-31,4119.076568224609,Vente,0
2026-03-31,1641.3211913196592,Vente,0
2026-03-31,2085.8133272591954,Vente,0
2026-03-31,-107165.8041274688,Achat_Marche,0
2026-03-31,4617.407091867995,Vente,0
2026-03-31,5222.824705656103,Vente,0
2026-03-31,3467.8706226022455,Vente,0
2026-03-31,-177829.9473411761,Achat_Marche,0
2026-03-31,5154.105780326567,Vente,1
2026-03-31,3656.604525275706,Vente,0
2026-03-31,4465.592175395199,Vente,0
2026-03-31,2874.950940452687,Vente,0
